school_id,name,careers_link,rows_now,verdict,evidence
1415,The University of Texas Permian Basin,https://zahr-prd-candidate-ada.utshare.utsystem.edu/psc/ZAHRPRDADA/EMPLOYEE/UTZ_CG/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_SCHJOB&Action=U&FOCUS=Applicant&SiteId=10,0,no-listing-found,links=0 inline=0 roles=0 paging=n iframes=0 text=926
1422,Hallmark University,https://careers.hallmarkuniversity.edu/jobs/instructional-designer/,1,unclear,links=1 inline=0 roles=0 paging=n iframes=0 text=238
1424,St. Mary's University,https://www.stmarytx.edu/about/jobs/,1,unclear,links=3 inline=0 roles=3 paging=n iframes=0 text=5329
1428,Trinity University,https://trinity.edu/hr/careers,1,unclear,links=6 inline=0 roles=0 paging=n iframes=0 text=5871
1431,Texas Lutheran University,https://www.tlu.edu/about-tlu/careers-at-tlu/faculty-positions/,3,unclear,links=7 inline=6 roles=20 paging=n iframes=0 text=15552
1433,North American University,https://www.na.edu/faculty-staff/human-resources/employment-opportunities/,3,unclear,links=5 inline=0 roles=0 paging=n iframes=0 text=5707
1437,The University of Texas at Tyler,https://www.uttyler.edu/careers/clery-act/index.php,3,unclear,links=5 inline=0 roles=0 paging=n iframes=0 text=3692
1451,Westminster University,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=8b104a38-45ac-4682-9e01-117585322eb0,1,wrong-url,links=0 inline=0 roles=1 paging=n iframes=0 text=4247
1456,Randolph-Macon College,https://www.rmc.edu/about-rmc/offices-departments/human-resources/employment-opportunities/,0,unclear,links=4 inline=0 roles=0 paging=n iframes=0 text=2002
1457,Virginia Polytechnic Institute and State University,https://careers.pageuppeople.com/968/ci/en-us/listing,0,no-listing-found,links=0 inline=0 roles=0 paging=n iframes=0 text=321
1460,Southern Virginia University,https://svu.edu/about/careers/open-rank-professor-of-biology/,1,unclear,links=3 inline=1 roles=4 paging=n iframes=0 text=4926
1462,Averett University,https://www.averett.edu/about-us/employment-opportunities/,1,unclear,links=2 inline=1 roles=4 paging=n iframes=0 text=9854
1463,Emory & Henry University,https://www.paycomonline.net/v4/ats/web.php/jobs?clientkey=4271964D5A23CB0A237D41AAC40830FA&fromClientSide=true,0,blocked,links=10 inline=0 roles=11 paging=n iframes=0 text=5822 wall/challenge
1464,George Mason University,https://jobs.gmu.edu,1,unclear,links=7 inline=0 roles=0 paging=n iframes=0 text=3664
1470,Hampden-Sydney College,https://www.hsc.edu/human-resources/job-openings,3,unclear,links=5 inline=0 roles=1 paging=n iframes=0 text=5248
1473,James Madison University,https://jobs.jmu.edu/,1,iframe-listing,links=1 inline=0 roles=0 paging=y iframes=1 text=3605
1475,Washington and Lee University,https://www.wlu.edu/employment-opportunities/faculty-positions,1,unclear,links=5 inline=0 roles=0 paging=n iframes=1 text=1849
1477,Randolph College,https://www.randolphcollege.edu/humanresources/job-openings/,1,iframe-listing,links=2 inline=0 roles=0 paging=n iframes=3 text=1869
1478,University of Lynchburg,https://www.lynchburg.edu/about/human-resources/jobs/,2,unclear,links=4 inline=0 roles=0 paging=n iframes=0 text=4945
1487,Hollins University,https://www.hollins.edu/about-hollins/jobs/faculty-positions/,1,unclear,links=4 inline=7 roles=27 paging=n iframes=0 text=33402
1490,Sweet Briar College,https://www.sbc.edu/human-resources/employment-opportunities/,1,unclear,links=4 inline=0 roles=0 paging=n iframes=0 text=3033
1496,William & Mary,https://wm-csm.symplicity.com/employers/,1,unclear,links=1 inline=0 roles=0 paging=n iframes=0 text=852
1497,Shenandoah University,https://jobs.silkroad.com/ShenandoahUniversity/EmploymentPortal,2,unclear,links=4 inline=2 roles=2 paging=n iframes=0 text=8461
1498,University of Virginia's College at Wise,https://apply.interfolio.com/50272/positions,1,no-listing-found,links=0 inline=0 roles=0 paging=n iframes=0 text=2703
1500,Bennington College,https://www.bennington.edu/employment-opportunities,1,unclear,links=1 inline=0 roles=0 paging=n iframes=0 text=7825
1502,University of Vermont,https://www.uvm.edu/human-resources/careers,2,unclear,links=2 inline=0 roles=0 paging=n iframes=0 text=5558
1504,Saint Michael's College,https://www.smcvt.edu/offices-and-services/human-resources/,1,unclear,links=1 inline=0 roles=0 paging=n iframes=0 text=5301
1506,Middlebury College,https://www.middlebury.edu/office/human-resources/work-middlebury/employment-opportunities,2,unclear,links=3 inline=0 roles=1 paging=n iframes=0 text=3154
1507,Norwich University,https://www.norwich.edu/campus-resources/academic-career-success,3,unclear,links=5 inline=1 roles=2 paging=n iframes=0 text=10260
1510,Eastern Washington University,https://jobs.hr.ewu.edu/postings/search?utf8=%E2%9C%93&query=Adjunct&query_v0_posted_at_date=&query_position_type_id%5B%5D=any&commit=Search,3,looks-ok-now,links=14 inline=2 roles=9 paging=n iframes=0 text=6221
1511,Walla Walla University,https://wallawalla-accommodate.symplicity.com/,0,no-listing-found,links=0 inline=0 roles=0 paging=n iframes=0 text=147
1512,Central Washington University,https://cwuhrprdcg.peoplesoft.cwu.edu/psc/careers/EMPLOYEE/CAREERS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?FOCUS=Applicant&&siteid=1,0,inline-listing,links=0 inline=2 roles=49 paging=y iframes=0 text=11165
1514,Saint Martin's University,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=7138f757-560b-432d-a0d6-3a29cd79033e&ccId=19000101_000001&type=MP&lang=en_US,1,inline-listing,links=0 inline=0 roles=8 paging=n iframes=0 text=4310
1515,Washington State University,https://wd5.myworkday.com/wsu/d/task/1422$478.htmld,0,no-listing-found,links=0 inline=0 roles=0 paging=n iframes=0 text=504
1525,University of Puget Sound,https://www2.pugetsound.jobs/psc/HR92PRD/EMPLOYEE/HRMS/c/HRS_HRAM_FL.HRS_CG_SEARCH_FL.GBL?Page=HRS_APP_SCHJOB_FL&Action=U&FOCUS=Applicant&siteid=3,0,inline-listing,links=0 inline=2 roles=6 paging=n iframes=0 text=2371
1527,Heritage University,https://heritage.edu/faculty-staff/human-resources/,0,inline-listing,links=0 inline=5 roles=7 paging=n iframes=0 text=5451
1528,Whitman College,https://whitman-advocate.symplicity.com/public_report/index.php,0,no-listing-found,links=0 inline=0 roles=0 paging=n iframes=0 text=2683
1531,Beloit College,https://www.beloit.edu/offices/human-resources/,2,unclear,links=2 inline=0 roles=0 paging=n iframes=0 text=1161
1533,Ottawa University-Milwaukee,https://www.paycomonline.net/v4/ats/web.php/jobs?clientkey=AB201C499D53A5D603D5BE296513B383,0,blocked,links=10 inline=0 roles=40 paging=n iframes=0 text=5816 wall/challenge
1536,Marian University,https://www.marianuniversity.edu/about-marian/employment/,0,blocked,page could not be fetched
1538,Carthage College,https://www.carthage.edu/about/offices-services/human-resources/careers-at-carthage/faculty-positions/,3,unclear,links=6 inline=9 roles=43 paging=n iframes=0 text=5493
1543,Edgewood College,https://www.edgewood.edu/employment/human-resources-generalist/,1,unclear,links=1 inline=0 roles=0 paging=n iframes=0 text=2556
1549,Marquette University,http://www.marquette.edu/hr/,1,unclear,links=3 inline=1 roles=1 paging=n iframes=0 text=4129
1551,Mount Mary University,https://mtmary.edu/about/employment.html,1,unclear,links=1 inline=0 roles=0 paging=n iframes=0 text=3966
1557,Ripon College,https://ripon.edu/career-discovery-tour/,1,unclear,links=3 inline=1 roles=4 paging=n iframes=0 text=12577
1560,University of Wisconsin-Superior,https://wisconsin.wd1.myworkdayjobs.com/en-US/UW_Comprehensives?primaryLocation=5adf054562b610142604546cce0f0000,2,unclear,links=2 inline=1 roles=2 paging=n iframes=0 text=1519
1562,Carroll University,https://secure4.saashr.com/ta/6153588.careers?CareersSearch,1,inline-listing,links=1 inline=4 roles=17 paging=n iframes=0 text=7514
1564,Concord University,https://jobs.concord.edu/,1,unclear,links=6 inline=0 roles=1 paging=n iframes=0 text=3424
1566,Bethany College,https://www.bethanywv.edu/about/employment/,0,blocked,links=0 inline=0 roles=0 paging=n iframes=0 text=105 wall/challenge
1570,University of Charleston,https://ucwv.elluciancrmrecruit.com/Apply/Account/Create?f=586ce4f3-d79d-4f52-9540-5138661f6dcd&o=538fedc1-2f8d-4f30-89b1-d13415d0429c&IsInquiry=True,0,no-listing-found,links=0 inline=0 roles=0 paging=y iframes=0 text=6851
1571,Davis & Elkins College,https://www.dewv.edu/explore/employment/,2,unclear,links=2 inline=0 roles=0 paging=n iframes=0 text=11474
1577,Alderson Broaddus University,https://ab.edu/employment/,0,blocked,page could not be fetched
1581,West Liberty University,https://westliberty.edu/human-resources/search/,1,unclear,links=1 inline=0 roles=0 paging=n iframes=0 text=1835
1582,Wheeling University,https://wheeling.edu/about/employment/,1,unclear,links=3 inline=0 roles=0 paging=n iframes=0 text=3092
1583,University of Wyoming,https://eeik.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,0,unclear,links=6 inline=0 roles=0 paging=n iframes=0 text=940
